Codmundv			1302603,	1501402,	2111300,	2211001,	2304400,	2408102,	2507507,	2611606,	2704302,	2800308,	2927408,	3106200,	3205309,	3304557,	3509502,	3550308,	4106902,	4205407,	4314902,	5002704,	5103403,	5208707,	5300108,
		Cidade		MANAUS,		BELÉM,		SÃO LUÍS,	TERESINA,	FORTALEZA,	NATAL,		JOÃO PESSOA,	RECIFE, 	MACEIÓ, 	ARACAJU,	SALVADOR,	BELO HORIZONTE,	VITÓRIA,	RIO DE JANEIRO,	CAMPINAS,	SÃO PAULO,	CURITIBA,	FLORIANÓPOLIS,	PORTO ALEGRE,	CAMPO GRANDE,	CUIABÁ, 	GOIÂNIA,	BRASÍLIA,
3304557,	RIO DE JANEIRO,	03.01,         	03.32,         	03.20,         	03.00,         	03.06,         	03.01,         	04.28,         	02.38,         	02.39,         	02.15,         	01.52,         	00.46,         	00.53,         	-1,            	00.56,         	00.43,         	01.11,         	01.33,         	01.54,         	01.10,         	02.47,         	01.37,         	01.27,         
3502804,	ARAÇATUBA,	07.50,         	06.05,         	06.25,         	08.19,         	06.00,         	06.20,         	06.10,         	06.50,         	07.20,         	08.40,         	06.23,         	03.40,         	06.25,         	04.48,         	06.45,         	01.25,         	05.28,         	04.05,         	03.17,         	02.30,         	02.47,         	04.20,         	03.38,         
3506003,	BAURU,		10.25,         	09.30,         	08.40,         	11.15,         	07.20,         	09.10,         	08.32,         	05.53,         	10.10,         	07.25,         	05.13,         	03.03,         	07.20,         	02.58,         	-1,            	00.51,         	03.10,         	04.10,         	03.18,         	06.07,         	03.00,         	05.00,         	03.30,         
3509502,	CAMPINAS,	04.14,         	05.25,         	05.13,         	05.01,         	04.41,         	05.05,         	05.15,         	04.16,         	04.35,         	03.54,         	03.18,         	01.03,         	02.33,         	01.00,         	-1,            	-1,            	00.52,         	01.09,         	01.25,         	00.27,         	01.10,         	01.19,         	01.31,         
3541406,	PRESIDENTE PRUDENTE,	07.05,         	08.11,         	09.10,         	09.30,         	08.43,         	09.10,         	10.25,         	05.53,         	09.05,         	08.00,         	04.55,         	03.23,         	04.50,         	02.48,         	02.35,         	01.09,         	01.13,         	03.00,         	03.14,         	01.45,         	00.30,         	03.35,         	04.02,         
3543402,	RIBEIRÃO PRETO,	04.43,         	05.15,         	05.24,         	06.05,         	05.03,         	06.15,         	07.05,         	04.27,         	05.20,         	04.05,         	05.14,         	00.53,         	02.55,         	01.05,         	05.19,         	00.40,         	01.15,         	03.08,         	01.54,         	02.37,         	03.50,         	01.08,         	01.09,         
3549805,	SÃO JOSÉ DO RIO PRETO,	04.50,         	05.43,         	06.00,         	06.20,         	05.03,         	05.50,         	05.08,         	04.52,         	07.23,         	06.55,         	03.55,         	01.55,         	03.45,         	03.06,         	05.19,         	01.53,         	03.05,         	03.48,         	03.30,         	02.50,         	00.33,         	03.20,         	00.59,         
3549904,	SÃO JOSÉ DOS CAMPOS,	06.50,         	07.40,         	06.09,         	12.10,         	09.15,         	07.03,         	07.52,         	05.12,         	06.05,         	04.50,         	05.55,         	01.58,         	02.20,         	00.40,         	05.26,         	03.00,         	05.10,         	05.55,         	02.39,         	06.08,         	06.00,         	03.13,         	04.33,         
3550308,	SÃO PAULO,	02.50,         	03.30,         	03.22,         	02.51,         	03.07,         	03.30,         	03.05,         	02.52,         	02.50,         	02.35,         	02.05,         	00.39,         	01.17,         	00.50,         	-1,            	-1,            	00.47,         	00.55,         	01.18,         	00.40,         	01.30,         	01.19,         	01.25,         
4106902,	CURITIBA,	04.29,         	05.11,         	04.40,         	04.36,         	05.05,         	04.53,         	04.57,         	04.09,         	04.43,         	04.12,         	02.42,         	01.16,         	03.02,         	01.05,         	00.48,         	00.47,         	-1,            	00.30,         	00.49,         	00.30,         	02.02,         	01.35,         	01.40,         
